solexs_observation_id,hel1os_observation_id,soft_mean,soft_median,soft_max,soft_std,soft_rms,soft_skewness,soft_kurtosis,soft_signal_energy,soft_integrated_flux,soft_rise_rate,soft_decay_rate,soft_num_peaks,soft_average_peak_height,hard_mean,hard_median,hard_max,hard_std,hard_rms,hard_skewness,hard_kurtosis,hard_signal_energy,hard_integrated_flux,hard_rise_rate,hard_decay_rate,hard_num_peaks,hard_average_peak_height,hard_peak_prominence_mean,hard_burst_factor,trend_slope,trend_r2,autocorr_lag1,autocorr_lag5,autocorr_lag10,zero_crossing_rate,peak_density,longest_rising_streak,longest_falling_streak,energy_growth,rolling_std,mean_absolute_gradient,duration,signal_energy_density,coefficient_of_variation,dominant_frequency,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_energy,low_high_frequency_ratio,peak_frequency_magnitude,spectrum_std,spectrum_dynamic_range,spectral_rolloff,spectral_flatness,wavelet_total_energy,wavelet_entropy,dominant_wavelet_scale,wavelet_energy_level_0,wavelet_energy_level_1,wavelet_energy_level_2,wavelet_energy_level_3,wavelet_energy_level_4,wavelet_std,wavelet_rms,detail_std,detail_energy,shannon_entropy,energy_entropy,histogram_entropy,approximate_entropy,entropy_ratio,pearson_correlation,spearman_correlation,maximum_cross_correlation,lag_at_maximum_correlation,covariance,mean_difference,std_difference,rms_difference
AL1_SLX_L1_20240404_v1.0,HLS_20240127_120006_32070sec_lev1_V211,2.95666050730724,3.0,12.0,1.7864684660503762,3.4544624669639545,0.6006543179908682,0.32205622144148194,71039.0,17602.5,5.5,5.5,825,5.392727272727273,44.00261665552661,51.93873865585168,89.26273865585168,27.057431328863352,51.65592766226722,-0.11690998717549406,-1.3332476352913523,15889934.107077079,261979.17144500508,40.16861538461525,16.087212121212165,810,76.23356136072324,64.91181917730697,2.0285779674114113,-5.18139459902219e-05,0.0024842409800331575,0.03342185525115643,0.0590708613588168,0.0623466960829726,0.48731731899882413,0.1385855870989417,5,6,0.8829750576510191,1.6668132752836775,0.25973290386191505,5953.0,11.933310935662691,0.6042183272767394,0.00016795431168657534,0.24903088330057369,0.145079283272028,7.518197150978872,0.0004346916605311354,0.2855533690271794,0.0022583795668174632,0.00018215946798536662,0.002254538390125419,0.4242525913202893,0.846150298190265,72697.34898229592,1.1600938364468694,0.0,55752.874203588406,1017.7590923480459,2164.645653164308,4653.669985385566,9108.400047809606,2.453752692011689,12.14472627110094,1.7392797135006577,16944.474778707525,1.9556047357894888,11.806163098978553,1.9556047357894888,0.16338193221752167,1.0,0.0184244103419021,0.021517352315357757,14470.356336673409,1765.0,0.8908366454309894,-41.04594804407009,27.08656343532043,49.177756857873646
AL1_SLX_L1_20240407_v1.0,HLS_20240127_120006_32070sec_lev1_V311,3.8706534520409877,4.0,17.0,2.145489455941335,4.425503717245332,0.7255139370457218,0.8943010743289501,116590.0,23043.5,7.0,6.5,794,6.671284634760705,44.00261665552661,51.93873865585168,89.26273865585168,27.057431328863352,51.65592766226722,-0.11690998717549406,-1.3332476352913523,15889934.107077079,261979.17144500508,40.16861538461525,16.087212121212165,810,76.23356136072324,64.91181917730697,2.0285779674114113,-0.00031958922887044317,0.06552734825426583,0.15737395040971905,0.14100896181308692,0.12077530095704957,0.4597681841088527,0.13337812867461785,6,6,0.5453641725760487,1.8960793082606389,0.3039248393691539,5953.0,19.585083151352258,0.5542964469759034,0.00016795431168657534,0.24593434376117274,0.1466119476855056,7.126559762989049,0.0004760064316423617,0.45491913321586863,0.006220037203360057,0.00021693330785582822,0.006217438165142819,0.41215988087885586,0.8345078197496244,117870.55011758328,1.0130904849556062,0.0,95742.47603604499,1870.0160432850444,3014.847971899143,5666.435752432577,11576.774313921534,3.7603472482462874,15.914992103055868,1.9875090738998291,22128.0740815383,2.134544952116513,11.87251334554905,2.134544952116513,0.13927254962916907,1.0,-0.061940591171746606,-0.04869974162211512,16037.034782484503,1898.0,-3.596754968896954,-40.13195509933634,27.277596113214823,48.52464394316377
AL1_SLX_L1_20240408_v1.0,HLS_20240127_205450_11102sec_lev1_V211,6.799356536999123,7.0,17.0,2.567506736253718,7.267966714146462,0.30331660995831294,-0.09290561110491469,180603.0,23255.0,6.0,6.5,475,10.347368421052632,29.205729346780704,11.174738655851678,89.26273865585168,26.7881070229963,39.63050976902658,0.827953204892167,-0.8774356639450098,5374515.536180063,99904.85908602772,14.473258741258777,14.588526806526843,384,71.91417920915411,63.33447815964175,3.05634341796333,2.4359709468716016e-05,8.781259628831766e-05,-0.017783612633468927,-0.0012628011927528254,0.01156673771627887,0.5165252997952617,0.1388888888888889,5,6,1.0187677449643424,2.464475280234608,0.3802957466309333,3420.0,52.82334015794092,0.37761025212936983,0.0666471677878522,0.25563357527550173,0.14581714494245043,7.013736479796858,0.0007470297223368811,0.2247125506829005,0.0018089395611179926,0.0003080161011013753,0.0017879195242327822,0.4381758969911861,0.8451552920427782,185241.3618181143,0.6969492383452808,0.0,164167.5386510735,1629.9500331558606,2430.4459378719303,5617.303014975776,11396.124181037245,2.6588255661000066,27.31695599399038,2.555865635216684,21073.82316704081,2.349778433150037,11.390115996588221,2.349778433150037,0.10909702155742781,1.0,0.0047956364891987135,0.025410414862669477,11468.923015220837,702.0,0.32993605190206293,-22.404636913926886,26.898783124789517,35.00731764701998
AL1_SLX_L1_20240415_v1.0,HLS_20240127_205450_11102sec_lev1_V311,77.04209295527623,65.0,217.0,35.20424366299876,84.70432609266904,1.656145523388336,2.1528032683716383,24545069.0,263488.5,26.5,25.5,298,99.43959731543625,29.205729346780704,11.174738655851678,89.26273865585168,26.7881070229963,39.63050976902658,0.827953204892167,-0.8774356639450098,5374515.536180063,99904.85908602772,14.473258741258777,14.588526806526843,384,71.91417920915411,63.33447815964175,3.05634341796333,-0.025955997338891163,0.5301640443611847,0.9362673897827583,0.9366815473096028,0.935407690318925,0.07453960830166619,0.0871345029239766,7,6,0.2940845712600995,8.42688410460354,1.3284198993056087,3420.0,7174.822858813212,0.4569481735579952,0.00029231218941829873,0.2216006488750437,0.15905287118021452,2.713084692190673,0.0033923375760055666,6.3925198243798595,0.04019581657815853,0.0012810455712949746,0.04018043184523762,0.05261619409529377,0.7670481134152806,25421895.92288485,0.09668981677713599,0.0,25169860.493716538,17362.175320366805,34943.72257260615,68175.98621790376,131553.5450574339,135.6751911905532,338.2431917860589,8.836516730453145,252035.4291683106,3.4724248517679808,11.171621565308232,2.791433349156267,0.2116699401790093,1.2439576437737798,0.13280448338489492,0.10918332647245799,824619.8678947422,329.0,125.29329072970465,47.83290292720617,41.31097794620899,63.20271751527535
AL1_SLX_L1_20240416_v1.0,HLS_20240127_205458_11094sec_lev1_V111,43.31685196021065,42.0,99.0,10.410248491149552,44.550229375282534,1.1832139584048338,2.339390236401087,6783783.0,147999.5,17.5,16.0,447,52.313199105145415,29.184675521706936,11.174738655851678,89.26273865585168,26.778390258852887,39.608426756976186,0.8291916987810557,-0.8750914727636196,5363821.120486433,99724.01687006018,14.473258741258777,14.588526806526843,383,71.88549889728284,63.32874050470609,3.05854826412101,-0.0067139073916476074,0.404940611357459,0.6005714549335507,0.6090253817883313,0.5902600173258628,0.307489760093622,0.13081650570676032,6,6,0.5954931052219498,6.222362443198953,0.9555295494441219,3417.0,1984.7229373902867,0.24032790981006755,0.0002925687536571094,0.24356670424495733,0.14603414135155945,5.4058598877027935,0.0011114331711075186,0.93549220962345,0.015064741164190563,0.0005549552689787754,0.015058106018363547,0.363662960795787,0.8186377752475696,7233943.732669735,0.16714154641887946,0.0,7095969.864142669,9521.318917036835,15853.57194046842,38748.842596312454,73850.13507324827,36.808515771128654,179.59512374609665,6.540258453422203,137973.868527066,3.3865819476802885,11.571939653104664,2.729511177140916,0.1583162255901276,1.2407283677906147,0.18130467730993718,0.138212998582235,206275.988674159,-74.0,50.55473515097862,14.14114837037444,26.913010816127745,30.402010269420554
AL1_SLX_L1_20240417_v1.0,HLS_20240128_192839_16271sec_lev1_V211,49.64389652384802,45.0,119.0,17.4203264603291,52.61163593783196,0.9524709427180533,0.27963403632491435,13695986.0,245628.0,18.5,22.0,597,60.93299832495812,28.36192658770662,11.00273865585168,89.45112096287703,26.507445011814216,38.820658428481266,0.8857870010616195,-0.7685786754045196,7459865.428063028,140343.1320638407,16.137328671328707,17.401468531468566,469,72.51534520473429,63.398529429900286,3.1539155383629445,0.003096168638039046,0.06444891412973133,0.8315048414355346,0.8335419572545978,0.8290312657703969,0.14995957962813258,0.12065481002425223,6,7,1.348035198619705,6.807047691265768,1.0679330774318676,4948.0,2767.984236054972,0.35090570402669125,0.0004041220283511168,0.2257978374893703,0.15700801329140018,3.1486254396756097,0.0019475972736046475,4.925274471764904,0.028921815080701945,0.0007897210528016067,0.028916999741448707,0.14992927251826432,0.777600712662121,13772244.782572282,0.15344384835157024,0.0,13535545.551719509,15396.811181770427,31436.549059424,63352.60589888634,126513.26471269218,64.41341278928633,207.29203042682232,7.127784513106243,236699.23085277295,3.578744135276896,11.939062528331364,2.9308744764132615,0.140612516898821,1.221049950817574,-0.15442809275887193,-0.1484608354488814,340542.9739835747,2877.0,-71.31861642262456,21.294656445992082,33.89109741627192,40.02585261093216
AL1_SLX_L1_20240418_v1.0,HLS_20240128_192945_16205sec_lev1_V111,137.89235759172917,112.0,326.0,61.430992537049306,150.95717646502374,1.0173403704668291,-0.09579740546708448,112413545.0,680207.0,45.5,40.0,299,182.55852842809364,28.324098606462112,11.00273865585168,89.45112096287703,26.504726476830545,38.791172803618494,0.8901708996825689,-0.7609524709621396,7425966.356714742,139753.80388423466,16.137328671328707,17.401468531468566,468,72.54240632983876,63.405363894494094,3.158127720345842,0.035930836296263056,0.6940312555808531,0.962088043197101,0.9623059333909194,0.9615171410832745,0.08980336509223596,0.06061220352726535,6,8,4.512367497230663,11.216730551355143,1.7643020987841627,4933.0,22788.069126292317,0.445499617309712,0.00020267530581801,0.19793705394318714,0.16306323000495931,2.207267182950247,0.005405174296293413,19.5179690547466,0.04865717207435405,0.0014236157013675973,0.04865398224959879,0.00081070122327204,0.6929092221895541,113735330.78064673,0.061207478477835156,0.0,113072169.89295146,45668.059297888285,86907.34829864107,173353.66219235767,357231.8179063851,241.03761417706022,600.0853705002152,11.946239032686297,663160.8876952721,3.6838480651739562,11.758330893425203,3.0022380399016795,0.19496237251567633,1.227033971395086,-0.3177889904059875,-0.3460028826897076,1769259.6421062609,3290.0,-517.5902447774995,109.56116660336937,74.23876600607097,132.34441282349408
AL1_SLX_L1_20240419_v1.0,HLS_20240129_191227_17241sec_lev1_V211,56.74812623274162,55.0,110.0,12.207277529986957,58.04625272678075,0.6838199853112673,0.3961540228749012,17082693.0,287642.5,21.5,21.5,669,67.07174887892377,39.40359333638724,39.38273865585168,89.26273865585168,28.077105112815875,48.383540582883064,0.17017668551066734,-1.4582928636991497,11871043.653630283,199796.28526351263,17.52255011655016,22.931500215309377,656,74.95882085024195,64.84082868550757,2.2653451398155107,0.0008074516809159779,0.009371953067601765,0.6219225088071018,0.6176109758775041,0.6204763140158538,0.285207100591716,0.13197869402248966,6,6,1.110813979738639,7.217638203237145,1.15926102168706,5069.0,3369.367455621302,0.2151133145774917,0.0,0.23324118279501727,0.15279557573889263,4.941434350238149,0.0009591330612504373,1.739474589487971,0.016122181182666635,0.00047192943063092827,0.01611284357004953,0.33925049309664695,0.8127368284678944,17669355.874572746,0.13929506499841104,0.0,17399853.35919945,18905.047738712175,36944.293154998595,74219.60603395093,139433.56844563517,40.44397675416474,232.09807203844056,7.515026706946055,269502.51537329686,3.555032828668274,12.176840562410327,2.903381363148985,0.12127038065862782,1.224445701067845,-0.026058806023166743,-0.005620318779574623,177963.2120652957,-994.0,-8.93408869294189,17.342863223498735,30.908695544529774,35.44181661615865
AL1_SLX_L1_20240420_v1.0,HLS_20240129_191320_17188sec_lev1_V111,60.20288423548005,51.0,195.0,29.161828065099286,66.89394207526585,2.319590982567727,5.014698007851596,22651435.0,304697.5,20.0,20.5,460,75.35217391304347,39.41571222460072,39.72673865585168,89.26273865585168,28.076504026139222,48.393061987255464,0.16902654755331703,-1.458707264836158,11856981.214767398,199556.00244784635,25.236119827565226,22.931500215309377,656,74.93052875679311,64.81749331965392,2.264648629135761,0.009620201412423117,0.2323816643616375,0.932607057527444,0.9313013091107312,0.9319623046146135,0.1185302252074279,0.09089112823552657,6,6,3.0819817243324943,7.237343580819175,1.1688307412329566,5061.0,4474.799486369024,0.4843925409127328,0.00019755037534571315,0.21351979736413523,0.15895956203021466,2.8350185233199223,0.002868058575175967,8.634514482241952,0.03464112663610846,0.0009883032093361546,0.034633826667948425,0.0015804030027657052,0.7420621226416745,22860690.876275413,0.11393553927151255,0.0,22585713.288270146,18554.000598814568,39274.71466658887,73271.90969410635,143876.96304575662,112.0519228271232,264.8432871223249,7.596226874757197,274977.5880052664,3.1235956509400564,11.636237027720508,2.4570043209705856,0.2564580835220796,1.271302465478021,-0.0907121418349204,-0.0634254399736595,397971.4550435092,3743.0,-74.28184938050724,20.780128676176385,42.27459288056405,47.105784687402085
AL1_SLX_L1_20240421_v1.0,HLS_20240129_235957_43196sec_lev1_V311,78.24691013846297,64.0,282.0,48.79759782371592,92.21596661957095,1.3353827222227266,1.1262252856310875,91509225.0,841966.5,34.0,35.5,507,124.70808678500987,41.16883075122747,43.85473865585168,89.45112096287703,28.03868331461242,49.81004303792898,0.0763870491414655,-1.45239967301933,26700956.64963291,443026.7978060541,17.102773892773936,33.637426573426616,1421,75.82786170912858,64.7868165518546,2.1727875028418193,0.0068978385713554,0.19282048866725257,0.9661076185339846,0.9661435631691104,0.9658166864627008,0.08549391320509246,0.04711895910780669,7,7,1.3588763404735724,8.269552638543962,1.3059369617775003,10760.0,8503.784499581823,0.6236360993343433,0.00027878449958182325,0.1933640052175399,0.16432355080609262,2.513743595858131,0.004119679167195073,35.50041632606529,0.03545642361855998,0.000855021146139904,0.03545490290413411,0.0006504971656909209,0.6688000400378633,91700639.55840912,0.08742680501021871,0.0,90890710.4549641,53120.63303388124,110286.84797657348,213268.63105373783,433252.99138082744,191.7683492050388,365.868366952677,8.949757277911486,809929.1034450199,3.5340717386540583,12.503351666369166,2.8537761644821713,0.16947052191390877,1.2383843493539477,0.028168789948274667,0.04929409836751332,2099056.647586858,985.0,38.545719502835034,37.07978349539503,55.590744236688316,66.82246021252334
AL1_SLX_L1_20240503_v1.0,HLS_20240130_120004_31958sec_lev1_V311,295.3407513113237,72.0,10645.0,1059.7611043848985,1100.145334831829,7.009185187650226,53.35534517598128,31381170679.0,7657541.0,230.0,232.5,2,6387.5,21.04762518781872,10.142738655851678,89.26273865585168,22.508148080723323,30.81589291373317,1.685087643695329,1.3972828780248863,24622677.690656405,545710.2527562957,18.191505827505868,17.00955710955715,1558,67.98169949920599,58.432039991664816,4.240988608420885,-0.014557157776450443,0.010570463130873745,0.9997089339667765,0.9993636103333998,0.9982444777717773,0.008793582227707498,7.713966135688665e-05,29,9,0.00567669645543879,15.112588501809583,2.400766799794883,25927.0,1210319.757752237,3.588265756349304,7.71366862079605e-05,0.04492094645668859,0.11220914892554018,3.6851863435020076,0.01113047010920022,4645.728602702906,0.027430820519005698,0.0009233375372432074,0.027430721882306972,0.0010799136069114472,0.16487107361618292,31381387260.35554,0.00367662242576656,0.0,31373765420.986427,691204.6919442997,966149.4255032988,1992316.8577417363,3972168.3939260487,4230.486733529109,4391.263986401945,17.698250273607798,7621839.369115384,0.9221290777882767,9.400688470106086,0.47337420033357835,0.8177496476974864,1.947991836349486,-0.08921103135728953,-0.2622246724398966,140133210.35416093,7392.0,-2127.9617342457213,274.29470230035884,1062.0056165316564,1096.8561953395833
AL1_SLX_L1_20240504_v1.0,HLS_20240131_000007_43183sec_lev1_V211,164.9518255047599,143.0,967.0,141.50649718380106,217.33198909176224,2.466270913186188,8.455904870629766,903004193.0,3153573.0,57.0,60.0,98,493.7551020408163,28.174370407095207,11.34673865585168,89.45112096287703,26.471823750990534,38.65944387261292,0.9343800440226108,-0.6836430267636224,28575845.72231923,538684.1634450045,19.110242424242468,29.71991608391601,1707,72.56638793650573,62.154045152910584,3.1749110865792542,-0.01749620272568941,0.4656881372319547,0.9918535657109707,0.9916214396941675,0.9911232251067452,0.04095616696307145,0.005126059211214562,7,7,0.12085004281701757,11.64537023918957,1.8498944273868476,19118.0,47233.19348258186,0.8578656025829656,5.230399065139424e-05,0.1877665404133477,0.16444875064411496,2.670056010417335,0.0028822999036826297,46.52502395891079,0.028025409944086397,0.0005390307232709059,0.028024077147211057,0.0004184319252111539,0.6580446799223054,911966583.0077866,0.036779215551700974,0.0,909014613.0009913,199695.216063884,400829.24138322775,795807.0122940545,1555638.5370541778,564.0630058442993,869.9893349719995,12.826524929316044,2951970.0067953444,3.1540589919382933,12.712027056443581,2.513692673381134,0.193999659038977,1.2547512372289376,0.2065534808373733,0.13397026675952647,17426071.006742164,-628.0,773.7977028946914,136.77555075288478,138.48238274710013,194.64049325633476
AL1_SLX_L1_20240510_v1.0,HLS_20240131_105830_35675sec_lev1_V111,332.7607204994371,287.0,889.0,134.10912287403858,358.7686635498542,1.337427416455088,1.7352141682164435,1257673815.0,3251098.0,55.0,75.5,198,481.76262626262627,37.934982834399825,34.38654530706837,89.26273865585168,28.180229541834215,47.25662133158353,0.2823267586611179,-1.4133237924726492,21822715.67356047,370679.75951909926,17.535580419580462,19.254979020979064,1170,75.63177682047056,64.71314143613513,2.3530454474044817,-0.02945723945309402,0.38385236610176243,0.9817821202999055,0.9811000273961464,0.9797260577482124,0.03612731552553475,0.020266120777891503,8,6,0.41970856349122276,17.577374326218983,2.818039157308431,9770.0,128714.95394534848,0.40301969136488097,0.00010234367004400778,0.19407575077447686,0.16471220505597803,1.6397643370029038,0.006343262794602798,50.05760012326318,0.05621808723261387,0.001120876615964604,0.056213936389116655,0.00020468734008801556,0.6735239290697581,1272351464.2895942,0.02812096435165204,0.0,1269323223.2922785,198574.92689036444,440354.53270221036,805698.2538729573,1583613.28385028,530.3926020878039,1434.3116665193725,18.15858493845068,3028240.997315812,3.514918319116493,12.812769833426598,2.8324873567365607,0.1702465186399189,1.240929923572966,-0.07627007748138874,-0.13140546398007624,4295012.661677033,-6013.0,-288.2783752982931,294.82365023855294,139.1255498189352,326.00138550688035
AL1_SLX_L1_20240517_v1.0,HLS_20240131_120006_31996sec_lev1_V111,101.52217050465458,74.0,500.0,78.05292161510002,128.05861812712607,2.3740327939357133,6.053799504166307,133881515.0,829150.5,40.5,41.5,146,223.84246575342465,37.9329184955379,34.38654530706837,89.26273865585168,28.17990333752362,47.25476968202571,0.28223598911787,-1.4134005440886892,21829937.60728787,370793.60247372265,27.94458741258722,19.254979020979064,1172,75.61805491233982,64.66581525620998,2.3531735019637834,0.010312983420111338,0.09833203703386352,0.9829676393869893,0.9825819452340039,0.9816248248733535,0.032459578637922586,0.014974358974358974,7,7,7.225422879822635,9.431805126781247,1.5067123176293118,9750.0,16399.009676629103,0.7688263679461173,0.0002051030791844119,0.13169964171188114,0.13878330244871634,2.2281219348252805,0.010358851619517478,111.24219534381534,0.05388348047802235,0.0015738754478381554,0.05388151551063087,0.0005127576979610298,0.5589239343224669,134011934.76899761,0.06379729714930904,0.0,133195997.86857331,65738.27640632357,113797.4538998979,208358.46811139875,428042.70200668566,310.5560180256684,508.0667070523954,10.31163820331483,815936.900424306,3.104865104807351,11.650668638010426,2.436170066586066,0.25754400140204703,1.2744861893645885,0.08219407100870521,0.10875171487507064,3590608.092125364,2128.0,180.29556375740245,63.50970663932569,80.75460718989247,102.73650480626175
AL1_SLX_L1_20240523_v1.0,HLS_20240131_205307_11208sec_lev1_V111,64.53357368183866,64.0,94.0,9.237301400365807,65.1913327775288,0.16003714362743943,-0.19224546803766085,9430550.0,143135.5,19.5,19.0,297,75.46801346801347,47.214726064737896,56.23873865585168,89.27912096287703,26.635745815604363,54.20971603432105,-0.2566701485385183,-1.201933693747501,6523899.153798229,104778.25512506225,15.931449883449918,15.355422646970645,298,78.5544051579386,66.2361610738255,1.8909168474357567,-0.006999340060073435,0.2355902048196719,0.27778351645746346,0.26350140952012496,0.26286980542320243,0.3961243803515097,0.1339044183949504,5,5,0.7717179664644434,7.666537078926983,1.2210187289051673,2218.0,4249.909869310501,0.14313946792885285,0.0004506534474988734,0.24168169392882033,0.14636976424425038,6.1770170794891825,0.001271041068556514,0.4622946639835944,0.011793751095933653,0.0005774596180691361,0.011753452522597008,0.41415051825146465,0.8422810377361849,9913133.95979639,0.12502671646591912,0.0,9779854.118100092,7466.928398673716,19567.484605827965,37933.510728439884,68311.91796335619,20.84033138570375,259.7061219532582,7.961305771171704,133279.84169629775,3.6236089117211807,11.057890511484743,2.9930275240234465,0.09172711084241728,1.2106834576816923,0.0034191730110072495,0.0031809772852535445,31199.452551507697,-523.0,0.8417889493635841,17.32446456734463,28.166603518423408,33.0680302756188
AL1_SLX_L1_20240528_v1.0,HLS_20240131_205338_11177sec_lev1_V111,84.07183908045977,124.0,170.0,63.66500879520591,105.45760983098549,-0.4887025867664629,-1.663838970217237,3870215.0,29809.0,33.5,20.0,10,156.1,47.18598991779457,56.23873865585168,89.27912096287703,26.638310012626068,54.18595025328046,-0.2552077949912907,-1.2034062080324313,6509371.843154633,104579.26690909472,15.931449883449918,15.355422646970645,298,78.48514341297216,66.2759865771812,1.89206841095027,0.08561771661664913,0.6633177633651072,0.977904782573773,0.9638881286128974,0.9367170302951676,0.0028735632183908046,0.004533091568449683,10,5,3.852137141109109,9.463914321974553,1.4590001991213404,2206.0,11121.307471264368,0.7572691342492961,0.00045200654432529883,0.019063848911160204,0.024312453395370144,1.8215789861588823,0.04117931692084686,0.0,0.1450367910021514,0.014235776100386987,0.14469261412161855,0.0013560196329758965,0.5083492993167988,4257826.712369015,0.08746068214706111,0.0,4221163.406473092,4777.669234001618,9907.416491890246,6501.345488876627,15476.874681153986,263.7190285525661,388.272888501718,10.293601516141491,36663.30589592247,2.5691069991894473,7.765484480742917,2.1342499338784515,0.354400226549616,1.203751706118484,0.0952068669777378,0.11067632250845028,68147.73973411249,7.0,158.05166018463723,35.386014512058345,66.43839061481683,75.27436330208701
AL1_SLX_L1_20240529_v1.0,HLS_20240131_205338_11177sec_lev1_V211,191.9638989169675,199.0,332.0,51.75149377809446,198.81739258844502,0.3600617412183522,-0.7030733483421145,87594836.0,425190.0,38.0,38.0,237,218.33333333333334,47.18598991779457,56.23873865585168,89.27912096287703,26.638310012626068,54.18595025328046,-0.2552077949912907,-1.2034062080324313,6509371.843154633,104579.26690909472,15.931449883449918,15.355422646970645,298,78.48514341297216,66.2759865771812,1.89206841095027,0.05407073215107469,0.44672154448546453,0.9283456473205666,0.9265881854428853,0.9247183602796657,0.06362815884476535,0.10699774266365689,6,7,1.734954599262755,13.3649335061275,2.0807330455344952,2215.0,39528.35559566787,0.2695897200987732,0.0009025270758122744,0.17553412336643548,0.16533750160417252,2.4056998901486217,0.010273204301331995,21.533722304831464,0.049826888944910726,0.0029069567759354505,0.049810889848878374,0.002256317689530686,0.6242133854473287,90706615.11618538,0.047587689425409946,0.0,90310230.0673879,21873.613152192782,57024.73899881539,100911.14697797628,216575.5496684992,203.3576326118851,789.1952691688776,13.74517830842965,396385.0487974837,3.793863954358904,10.917891909589574,3.1192655330236123,0.14353695009887393,1.2162683536214949,0.008524951111061602,0.003571506698069372,199502.82673435242,190.0,11.760219893995567,144.7778028388562,58.005405214895944,155.96550653587153
AL1_SLX_L1_20260330_v1.0,HLS_20240201_000008_43186sec_lev1_V211,1581.41653418124,24.0,9841.0,2913.602236641404,3315.1102919727414,1.6476548198426821,1.2417517564431808,158991697039.0,22877001.5,197.0,227.5,1,9841.0,31.28081884879663,12.89473865585168,89.45112096287703,27.33013075817131,41.538243524612014,0.6765503841728953,-1.1001587143616214,24963458.667491075,452507.6823657338,16.878853146853192,18.322610722610765,1605,72.37958486502319,62.38966390621065,2.8596157087594336,0.464108080818127,0.44254093748197,0.9998114292489558,0.9998025270541913,0.9997581130270833,0.0002073684938135066,6.912760956726116e-05,7,7,74451.09157570393,24.063213722047088,3.7213049617141776,14466.0,10989956.247943595,1.8424002618322741,6.912283127116886e-05,0.04753711002848508,0.11640920955254742,1.529759622500976,0.09188584477491496,18174.2959278638,0.2058048741193397,0.003561296431590362,0.20580451755378829,0.0002073684938135066,0.16675214853586637,159070006097.60886,0.00215274597343867,0.0,159048496487.54944,1511004.7728476333,2581917.766859677,5780110.980024212,11636576.53969202,11626.366453098059,13220.384546931138,39.79328765410382,21509610.059423544,1.6529555408791736,11.493704079086424,1.4482999021398824,0.5572893312149817,1.141307500219333,-0.2151380072711761,-0.26746700005756696,220423091.28612646,11023.0,-17132.667501041684,1550.1371908228564,2919.604068367254,3305.6033074763823
AL1_SLX_L1_20260331_v1.0,HLS_20240201_120005_31988sec_lev1_V111,17.327719298245615,17.0,48.0,5.641767667801212,18.2230458073353,0.8114634528915825,1.021851647445227,3312492.0,172828.0,12.5,12.5,1350,23.042962962962964,36.58640258740127,30.95473865585168,89.26273865585168,27.933034714347023,46.030634175951974,0.34468898388599817,-1.3914047924763728,21137341.16361981,364925.8434732591,19.64047552447557,17.756895104895143,1172,73.91164050602143,63.09654935956784,2.4397790529585928,-0.0004773416967890504,0.05935713193170324,0.46272357594571634,0.46481969190840955,0.45826053007436035,0.3579949874686717,0.13535191497894525,7,6,0.6972968209105423,3.9362739498354964,0.6146224535698235,9974.0,332.07939849624063,0.32559205113464795,0.00010025062656641604,0.24042807267271732,0.1496327977850536,7.003360012699662,0.0003407595135743678,0.8255887250966175,0.00492639512096426,0.00016769963435336608,0.0049211927149774935,0.38957393483709274,0.8245303730737062,3339312.16364514,0.35320646042888254,0.0,3180686.6127569466,10170.845644922541,20796.86680778413,42906.906661495814,84750.93177399083,15.9050943840159,71.05426735346731,4.113828416063602,158625.55088819333,3.09413486919405,12.998455225417125,2.7016563191930665,0.16581116012226843,1.1452733077900188,-0.058126564213196195,-0.06768947568855062,240243.43978560215,4146.0,-9.161634763555845,-19.258351225389386,28.818093697475742,34.66073594540295
AL1_SLX_L1_20260401_v1.0,HLS_20240201_120005_32030sec_lev1_V111,8.118637274549098,7.0,33.0,5.156192975315292,9.617619102168103,1.2853767622319856,1.3862320039502833,923136.0,81035.0,9.5,9.5,1284,12.261682242990654,36.589207591155564,30.95473865585168,89.26273865585168,27.932458549919193,46.03251408289178,0.3444233693152975,-1.3915263104635578,21153900.65791884,365233.42864385014,19.64047552447557,17.756895104895143,1171,73.93732222126287,63.13677186115584,2.4395920144886794,0.0011230358587440564,0.3938141479829312,0.6868813544371165,0.6847899942837322,0.6975018607661624,0.21533066132264528,0.1286444244063721,6,7,3.869040523648025,2.687208187454358,0.4271539388022364,9981.0,92.49859719438878,0.6351057204488376,0.0,0.2422122577367627,0.14993585434257178,4.964233926162498,0.0005266271819879978,1.742221348550752,0.011938194761766293,0.00025567748105312415,0.011937016095752859,0.3430174244892952,0.817035756545531,929576.8666304196,0.5483666693874845,0.0,852296.947657351,5028.656662449944,10256.03429723101,20053.951941401298,41941.276071986314,17.340273661370595,36.78114051886933,2.870742348259834,77279.91897306856,2.8513408701515917,12.3861308858271,2.843848117268444,0.21989598301116337,1.0026347232954003,0.09538219935444736,0.08773451842969722,252987.73232650463,2364.0,13.738228175055179,-28.468558633921685,27.91538229302489,39.87138572032285
